2.079743,1.608187,0.068951
2.079743,1.654136,0.066830
2.079743,1.700084,0.064831
2.079743,1.746032,0.062952
2.079743,1.791980,0.061195
2.079743,1.837928,0.059559
2.079743,1.883877,0.058044
2.079743,1.929825,0.056650
2.079743,1.975773,0.055378
2.079743,2.021721,0.054226
2.079743,2.067669,0.053196
2.079743,2.113618,0.052286
2.079743,2.159566,0.051498
2.079743,2.205514,0.050831
2.079743,2.251462,0.050285
2.079743,2.297410,0.049860
2.079743,2.343359,0.049557
2.079743,2.389307,0.049374
2.079743,2.435255,0.049313
2.079743,2.481203,0.049372
2.079743,2.527151,0.049553
2.079743,2.573100,0.049855
2.079743,2.619048,0.050278
2.079743,2.664996,0.050822
2.079743,2.710944,0.051488
2.079743,2.756893,0.052274
2.079743,2.802841,0.053182
2.079743,2.848789,0.054210
2.079743,2.894737,0.055360
2.079743,2.940685,0.056631
2.079743,2.986634,0.058023
2.079743,3.032582,0.059536
2.079743,3.078530,0.061171
2.079743,3.124478,0.062926
2.079743,3.170426,0.064803
2.079743,3.216375,0.066800
2.079743,3.262323,0.068919
2.079743,3.308271,0.071159
2.079743,3.354219,0.073520
2.079743,3.400167,0.076002
2.079743,3.446116,0.078606
2.079743,3.492064,0.081330
2.079743,3.538012,0.084176
2.079743,3.583960,0.087142
2.079743,3.629908,0.090230
2.079743,3.675857,0.093439
2.079743,3.721805,0.096769
2.107868,1.562239,0.069100
2.107868,1.608187,0.066858
2.107868,1.654136,0.064737
2.107868,1.700084,0.062738
2.107868,1.746032,0.060860
2.107868,1.791980,0.059102
2.107868,1.837928,0.057466
2.107868,1.883877,0.055951
2.107868,1.929825,0.054557
2.107868,1.975773,0.053285
2.107868,2.021721,0.052133
2.107868,2.067669,0.051103
2.107868,2.113618,0.050193
2.107868,2.159566,0.049405
2.107868,2.205514,0.048738
2.107868,2.251462,0.048192
2.107868,2.297410,0.047767
2.107868,2.343359,0.047464
2.107868,2.389307,0.047281
2.107868,2.435255,0.047220
2.107868,2.481203,0.047279
2.107868,2.527151,0.047460
2.107868,2.573100,0.047762
2.107868,2.619048,0.048185
2.107868,2.664996,0.048729
2.107868,2.710944,0.049395
2.107868,2.756893,0.050181
2.107868,2.802841,0.051089
2.107868,2.848789,0.052117
2.107868,2.894737,0.053267
2.107868,2.940685,0.054538
2.107868,2.986634,0.055930
2.107868,3.032582,0.057443
2.107868,3.078530,0.059078
2.107868,3.124478,0.060833
2.107868,3.170426,0.062710
2.107868,3.216375,0.064707
2.107868,3.262323,0.066826
2.107868,3.308271,0.069066
2.107868,3.354219,0.071427
2.107868,3.400167,0.073909
2.107868,3.446116,0.076513
2.107868,3.492064,0.079237
2.107868,3.538012,0.082083
2.107868,3.583960,0.085049
2.107868,3.629908,0.088137
2.107868,3.675857,0.091346
2.107868,3.721805,0.094676
2.107868,3.767753,0.098128
