-5.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00
-4.949748743718592969e+00,-5.000000000000000000e+00,-9.900002525188758007e-01
-4.899497487437185939e+00,-5.000000000000000000e+00,-9.801015125880658818e-01
-4.849246231155778908e+00,-5.000000000000000000e+00,-9.703037802075704654e-01
-4.798994974874371877e+00,-5.000000000000000000e+00,-9.606070553773895515e-01
-4.748743718592964846e+00,-5.000000000000000000e+00,-9.510113380975226960e-01
-4.698492462311557816e+00,-5.000000000000000000e+00,-9.415166283679704540e-01
-4.648241206030150785e+00,-5.000000000000000000e+00,-9.321229261887326034e-01
-4.597989949748743754e+00,-5.000000000000000000e+00,-9.228302315598091443e-01
-4.547738693467336724e+00,-5.000000000000000000e+00,-9.136385444811999657e-01
-4.497487437185929693e+00,-5.000000000000000000e+00,-9.045478649529052895e-01
-4.447236180904522662e+00,-5.000000000000000000e+00,-8.955581929749248937e-01
-4.396984924623115631e+00,-5.000000000000000000e+00,-8.866695285472588894e-01
-4.346733668341708601e+00,-5.000000000000000000e+00,-8.778818716699072766e-01
-4.296482412060301570e+00,-5.000000000000000000e+00,-8.691952223428701663e-01
-4.246231155778894539e+00,-5.000000000000000000e+00,-8.606095805661473364e-01
-4.195979899497487509e+00,-5.000000000000000000e+00,-8.521249463397388979e-01
-4.145728643216080478e+00,-5.000000000000000000e+00,-8.437413196636448509e-01
-4.095477386934673447e+00,-5.000000000000000000e+00,-8.354587005378653064e-01
-4.045226130653266416e+00,-5.000000000000000000e+00,-8.272770889623999313e-01
-3.994974874371859386e+00,-5.000000000000000000e+00,-8.191964849372490587e-01
-3.944723618090452355e+00,-5.000000000000000000e+00,-8.112168884624125775e-01
-3.894472361809045324e+00,-5.000000000000000000e+00,-8.033382995378904878e-01
-3.844221105527638294e+00,-5.000000000000000000e+00,-7.955607181636827896e-01
-3.793969849246231263e+00,-5.000000000000000000e+00,-7.878841443397894828e-01
-3.743718592964824232e+00,-5.000000000000000000e+00,-7.803085780662104565e-01
-3.693467336683417201e+00,-5.000000000000000000e+00,-7.728340193429459326e-01
-3.643216080402010171e+00,-5.000000000000000000e+00,-7.654604681699958002e-01
-3.592964824120603140e+00,-5.000000000000000000e+00,-7.581879245473599482e-01
-3.542713567839196109e+00,-5.000000000000000000e+00,-7.510163884750384877e-01
-3.492462311557789079e+00,-5.000000000000000000e+00,-7.439458599530314187e-01
-3.442211055276382048e+00,-5.000000000000000000e+00,-7.369763389813388521e-01
-3.391959798994975017e+00,-5.000000000000000000e+00,-7.301078255599605660e-01
-3.341708542713567986e+00,-5.000000000000000000e+00,-7.233403196888967823e-01
