-8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.999750779035314618e+00,3.157248402727392406e-02
-8.000000000000000000e+00,1.999003178252347634e+00,6.313709952962105743e-02
-8.000000000000000000e+00,1.997757383968887135e+00,9.468597994311597765e-02
-8.000000000000000000e+00,1.996013706662986831e+00,1.262112626253472925e-01
-8.000000000000000000e+00,1.993772580895586399e+00,1.577050908149529307e-01
-8.000000000000000000e+00,1.991034565202211892e+00,1.891596155896898834e-01
-8.000000000000000000e+00,1.987800341953775529e+00,2.205669978225500427e-01
-8.000000000000000000e+00,1.984070717186515509e+00,2.519194101354351178e-01
-8.000000000000000000e+00,1.979846620401114254e+00,2.832090388499032829e-01
-8.000000000000000000e+00,1.975129104331047492e+00,3.144280859345015555e-01
-8.000000000000000000e+00,1.969919344680221007e+00,3.455687709481990444e-01
-8.000000000000000000e+00,1.964218639829960811e+00,3.766233329794357321e-01
-8.000000000000000000e+00,1.958028410515429085e+00,4.075840325803042341e-01
-8.000000000000000000e+00,1.951350199471547198e+00,4.384431536953826702e-01
-8.000000000000000000e+00,1.944185671048513919e+00,4.691930055847374215e-01
-8.000000000000000000e+00,1.936536610797014335e+00,4.998259247406167116e-01
-8.000000000000000000e+00,1.928404925023223360e+00,5.303342767973573402e-01
-8.000000000000000000e+00,1.919792640313713994e+00,5.607104584340288911e-01
-8.000000000000000000e+00,1.910701903030389559e+00,5.909468992693400757e-01
-8.000000000000000000e+00,1.901134978775565809e+00,6.210360637483376411e-01
-8.000000000000000000e+00,1.891094251827334149e+00,6.509704530204234452e-01
-8.000000000000000000e+00,1.880582224545351178e+00,6.807426068082256254e-01
-8.000000000000000000e+00,1.869601516747196657e+00,7.103451052668567911e-01
-8.000000000000000000e+00,1.858154865055461125e+00,7.397705708330936103e-01
-8.000000000000000000e+00,1.846245122215721457e+00,7.690116700640217129e-01
-8.000000000000000000e+00,1.833875256385577579e+00,7.980611154646819472e-01
-8.000000000000000000e+00,1.821048350394924409e+00,8.269116673042681276e-01
-8.000000000000000000e+00,1.807767600977647104e+00,8.555561354204191948e-01
-8.000000000000000000e+00,1.794036317974927019e+00,8.839873810111582575e-01
-8.000000000000000000e+00,1.779857923510360651e+00,9.121983184140318723e-01
-8.000000000000000000e+00,1.765235951137093862e+00,9.401819168720060294e-01
-8.000000000000000000e+00,1.750174044957187425e+00,9.679312022856774167e-01
-8.000000000000000000e+00,1.734675958713429278e+00,9.954392589513660905e-01
-8.000000000000000000e+00,1.718745554853823965e+00,1.022699231284653454e+00
-8.000000000000000000e+00,1.702386803568989304e+00,1.049704325528936666e+00
